feature_49_diff,feature_10,feature_30_ema,feature_53,feature_8,feature_38_ema,feature_23_ema,Label
-0.09803572808581251,0.5790157019669986,0.4299433927846353,0.5881911280086211,0.6035389022318982,0.5563283910670931,0.5656422523141185,1
0.22784215497078864,0.34933863146697164,0.30114535727136793,0.7761984100505042,0.2772047546335229,0.3915475242339303,0.4240251057003468,0
-0.6863312897957078,0.9566530221150698,0.3405973254226447,0.2627564555650499,0.12685245237580622,0.39101704979467267,0.47759474832740434,0
0.5231841801854238,0.4053168066961569,0.46245348262404684,0.31528569849717303,0.06290475971649179,0.35239779674961785,0.430333022986275,0
-0.11235345858637646,0.3849764017272649,0.3669041106190382,0.6579545136620877,0.2858793585812318,0.36718667496917895,0.5334836885156029,0
0.020491033716168228,0.7949934020436563,0.42560254165055955,0.865734979203822,0.13885628815953233,0.510698915709126,0.5609306299933088,0
0.054769324398470376,0.34142689279267924,0.4248992331434943,0.7566735197529401,0.010824904797512636,0.554064553930283,0.6325679590376119,0
0.10114923156197742,0.8035884192753593,0.47163450194303036,0.2810731529353635,0.5735332752636907,0.39565432847847176,0.585692267025236,3
-0.05246314601719526,0.26986343429456716,0.5506806386826348,0.04022083845806901,0.6753216401260378,0.4684571579652329,0.599201305471222,0
0.25661874528424344,0.23616623398559056,0.5927743146921732,0.25522072339812774,0.265607107972306,0.43513795349811796,0.5670485348361884,1
-0.16811747635299346,0.6052747590752129,0.5537408441155878,0.9736273194279945,0.05239310206662706,0.5591185323354595,0.4512619218518544,3
0.08350346473728587,0.4773762275953706,0.5871087357024749,0.4554979920992198,0.929630442186365,0.5196158911010511,0.5281027024910316,0
-0.4075557646898109,0.16078324612613115,0.5710020990222766,0.0605967370512045,0.14970004222079358,0.568850040377076,0.5423886640475256,3
0.037014937189700836,0.27286444413025324,0.42435418169934574,0.7218442624025331,0.5043199366960437,0.40281186587022916,0.5277488389131499,2
0.5520846635794298,0.8034185044762882,0.507959204467466,0.9068659384514229,0.48950973372181195,0.3752630954014099,0.3970784042242836,0
-0.002822509463342282,0.497168005673849,0.4239743154442864,0.0010128574442611615,0.38350298342836053,0.3711406158835277,0.5438280103292144,2
-0.8202460437625061,0.3882980026479159,0.5825950715561562,0.8364959678489269,0.17341330774977548,0.5373520001530983,0.44276490583793765,1
0.24371765301005066,0.28823830692202823,0.6369495922593023,0.9754205063576258,0.7644740302281396,0.5315808169475362,0.48460804449179595,0
0.11158999227486499,0.06908478139585428,0.5218562193479037,0.9026390324256447,0.6983442935298195,0.6347570769840665,0.43356305696040454,0
0.20905031708202948,0.19511887986843324,0.5464903709694076,0.35030292110424077,0.14637598603975555,0.4627966050981627,0.6031086081707344,0
-0.6796191933052219,0.6026527071284355,0.6176405240492275,0.22627962908311894,0.5852383675059954,0.40642449364076283,0.6398294988075344,3
0.6522090458503581,0.1695103833165762,0.5827298038814013,0.054633127742801935,0.8101497390635974,0.5022400859576026,0.6202610539521172,0
0.10699717076558102,0.17251621497837655,0.7019247794002199,0.44000221783333116,0.7625245759875651,0.6091324740284467,0.624784417760492,2
-0.28185356391657534,0.6123714320116795,0.6945746481726374,0.9330606655337287,0.7497427087914196,0.677656335531837,0.46716282131949577,0
-0.2826885507455169,0.4790097649143267,0.5045828933029037,0.6079700759636656,0.5344837945330306,0.6004130745684029,0.540464718199756,0
0.2602395132562838,0.225227333255261,0.5992684341921423,0.38393466158649536,0.16218803358110223,0.5269331449600236,0.5150577303363733,0
-0.39974472779301773,0.4847166535844839,0.5316262884650836,0.5566548194051877,0.11649868479346182,0.5617117227704371,0.39890431029850243,1
0.33250062593467045,0.9172055199281969,0.4104011860594203,0.07208743326326073,0.1295746087031029,0.45681480601289365,0.30299823987543606,0
-0.26252039252491344,0.2853571691945407,0.5615186026802205,0.8631514368462181,0.8705168914134285,0.5558593042609349,0.49262912636893996,0
0.7304014691808154,0.043305908711465224,0.6313023276639169,0.926368128868805,0.39032241898258413,0.6830115416764886,0.40840992472891113,0
-0.3010416607306,0.8121508254372963,0.5399526381773775,0.8465361960377936,0.4696065558143899,0.547026262616041,0.4707299486785544,0
0.3759518120046961,0.4569623029172547,0.4926698563013991,0.9647758900490963,0.891683137875631,0.42339104532180294,0.3698201090193553,0
-0.5758272540873425,0.6286897402852761,0.5205898898533979,0.5574248905535543,0.24881064888147642,0.5290245167542905,0.39380405862865153,0
0.5236624677438366,0.040970822311615196,0.4934705291225351,0.7625599273970122,0.7194964999657559,0.46123756140138994,0.4832529812823969,0
-0.3597586491638447,0.33522655796088274,0.4504143992758769,0.7660496168531552,0.8244596001986678,0.46100676122627915,0.42103180050876887,0
0.041816652048334624,0.586516393695689,0.588274941154374,0.38532518285294415,0.19929782016946818,0.6033353181708954,0.4631011665769076,0
0.37925991118733193,0.23409374679758443,0.5087700451004731,0.9878938162674653,0.32584450697182665,0.6286923080064417,0.33857722383480227,0
-0.6129050537211465,0.3592453881565265,0.5688865792801058,0.5081251006460954,0.5649587945696618,0.6504570572392492,0.2503114683478299,1
0.10811786951876068,0.8756478580631295,0.5940640767246054,0.3304486760139216,0.9217329174142107,0.5549503871765958,0.24508067555619995,0
-0.028424865687652123,0.43586494888300065,0.5392054324663638,0.17992020224604843,0.4438318272550621,0.6405322557485958,0.375197429624996,0
0.4406768143052956,0.17358557425655718,0.6212569613197354,0.25621812662251153,0.046806305076625976,0.6807798211847779,0.3665970098769764,0
-0.3545830261850117,0.503319001771106,0.701209207912277,0.455420620796844,0.34401852127587484,0.5362309946059168,0.5113140101124085,1
0.22843846322116845,0.3315647699497487,0.6818881279056193,0.7869136902636351,0.45776017539781555,0.4817831068076872,0.3823168554145928,1
-0.6361148605478822,0.6190189037157526,0.7664582002422999,0.665459350545215,0.8327120349526276,0.49782504087401347,0.45137348514327297,0
0.16901442138834322,0.08650062446496831,0.679242059139057,0.6536767906934686,0.9358264525902221,0.6340985515088833,0.3381834132582331,0
-0.04337599635957712,0.35904522969026664,0.7267706572346035,0.6925606206740391,0.015463567909448583,0.5082773948353762,0.4752004078848683,0
0.536145751385376,0.5871217936758629,0.753071906037761,0.25169905160192374,0.30736596686078954,0.5726661975907911,0.34398539207653867,1
0.06822387863087653,0.22391107335814653,0.6821554715653818,0.8611187389220919,0.9322559837542594,0.5335111688842099,0.5357987496692553,0
-0.1406067768065784,0.8735226942282174,0.4989750262400633,0.4510985475789051,0.18238264672454785,0.5894376443471645,0.6406765837639856,0
-0.07542758082001155,0.04211176241546699,0.6166138492018824,0.6834498747192472,0.24227247771762628,0.6620144008622746,0.7269406850239882,0
0.29559716751588283,0.15442288883658462,0.4453858097345071,0.12435068341782785,0.18998572135445424,0.6994829224943216,0.6791913528981074,2
-0.8801831451222392,0.7720131428099872,0.602769760179461,0.8085324753336672,0.3251861531695106,0.6702011039832361,0.6194938437401379,0
0.7968302516820878,0.16025719648705705,0.622696118928168,0.788388010142315,0.5683563905072989,0.6684081450185956,0.5772472637524126,1
-0.6630699410176035,0.8559526079822424,0.5860892810149582,0.26012361877022316,0.9120296474108782,0.626895958117297,0.4300746975309837,0
-0.010097402101106545,0.7696608088655644,0.47800993579587814,0.6905248662668133,0.07278715296240101,0.5080246730061018,0.4763700386036118,0
0.2974848825956269,0.6836968486942742,0.4707620221837452,0.5931922136703504,0.7551419564002614,0.41806747485932605,0.5204882518682759,0
0.07149571687622391,0.6806152659901432,0.5257443677676654,0.5535536338073008,0.9237901366084591,0.3826025871075236,0.42751876550577717,2
0.32542262230245533,0.07834682194557041,0.6059381851943879,0.4276041378263209,0.23770836008734808,0.46970503451495865,0.5941599719384245,0
0.06658294336953952,0.01864986658744494,0.5263871009013902,0.4186512592118149,0.6062138305826644,0.5533364851135701,0.48537432435035016,0
-0.3938677683277849,0.7095008942598777,0.6380731254898042,0.7977549099445428,0.200809482387989,0.5185695132875603,0.5033248008373585,0
0.451596911391303,0.6020068375723759,0.6561311464496871,0.36403676067779145,0.8350934656937623,0.5022641030614053,0.4588543066653665,0
-0.23291044555009355,0.47040522188588774,0.4929152648458282,0.20120413130216153,0.5149759880667554,0.3677782098732625,0.6130035516572132,0
-0.6614637161201902,0.007254206000616437,0.45272539498182457,0.8097068877374104,0.14270115554730456,0.45138489610011223,0.6178169358901704,3
0.06034803384375398,0.904554509939293,0.5593953091062465,0.2675547958204969,0.18139973211839455,0.40154965224350714,0.5311346296452042,0
0.5266438475205423,0.4780626935627258,0.41898820046566765,0.5970214443244072,0.5738233749043747,0.5364716246186498,0.6040054464988663,0
0.31787353883463243,0.669175732209821,0.43437880608003687,0.5520447343909651,0.9338926290541605,0.6106109730432233,0.5007992898571006,0
-0.3892717646790521,0.5665278268537776,0.3916837251242608,0.4758812827378327,0.08247805157628973,0.5799532392537282,0.5264173640444466,0
0.3996915588388592,0.8743667431826996,0.5737976725200877,0.9681588906847589,0.8213907392821267,0.5178657514274546,0.6214383447799792,0
-0.0682991190033051,0.8535087023960708,0.4943427466769573,0.0017624562445154313,0.17107247794883063,0.545858066110732,0.6277064392003424,0
-0.27919521954439996,0.6212556220166496,0.5655855950696573,0.0407916584087874,0.2974332262094037,0.4046270756402916,0.5314897437583954,1
0.2758881983406615,0.5301531166602504,0.4304621286585259,0.929658594057764,0.2960486162821445,0.4144470380930835,0.5477401483898632,2
-0.36610701588259076,0.37947500958244496,0.5767759455046325,0.6386774133037436,0.12027800307635017,0.43955812255185284,0.6647257489386647,0
-0.18590803194147731,0.9625518969073124,0.44130783179768995,0.49365056129100904,0.0047844509232669585,0.39530687301144585,0.5207894986085376,0
-0.13908370674544923,0.42556537532092764,0.399251182309741,0.5436047254028261,0.48364305508680516,0.3906281929899328,0.6331764046591918,3
0.06711105507818793,0.04367276166341072,0.43725320106139715,0.4132315441692781,0.7250324202835908,0.31574494618282134,0.7357242158369508,1
0.1209749872886533,0.1828044438405989,0.5122036786698083,0.27062675212483156,0.6176770835786274,0.37343005810698326,0.5651592617872243,0
0.5299760463224075,0.03500401770067374,0.4395091823540994,0.22346754537029156,0.34289391611617015,0.44717019741718544,0.6242966034554426,0
-0.642635619586745,0.47602132747861614,0.4658133916986691,0.4398782122914532,0.13591307624452353,0.3225861758234192,0.7357531257570575,0
0.5179584467897561,0.20714531824739202,0.3667941044661084,0.2857143215573119,0.9460093398187897,0.49933070215423253,0.6724087393130656,0
-0.30761387912821836,0.08038634738048756,0.3679305015485307,0.47290649289927755,0.2830499153441276,0.4413003130490964,0.6296627053808285,1
-0.5194687968090757,0.6383390738679823,0.5061660682465556,0.5329638498459014,0.8726269771889784,0.5499021268760169,0.7041269411702056,0
0.10529598924650996,0.5196693661427553,0.546703692739189,0.9151068418692748,0.5537674964920215,0.5663198201411447,0.6731112406916863,0
0.4891431880075192,0.10915750018868198,0.4969761441299072,0.7377066027196815,0.7250411345312394,0.688970106433491,0.6940759260454132,0
-0.18807627789941905,0.18336453051752044,0.4515755724053637,0.37031607005038414,0.17462112995080425,0.7674556444318651,0.6104933667012259,0
0.3593421217058709,0.4621371246821202,0.3999992034571188,0.70061958929328,0.15794818455496107,0.5898886941930357,0.634422779568106,3
-0.20685684970299945,0.8116576001156507,0.34317723868985894,0.8698734477390584,0.7251711034184569,0.47459527440693255,0.6120763238681529,0
0.4291624724455797,0.05148447378046295,0.47571099274285633,0.6817484183639978,0.07447750484086912,0.39715242823828756,0.666635170808954,0
-0.09034614712244171,0.03941444628376589,0.5256541772155906,0.15684485574283968,0.8994327912767338,0.4698297994448783,0.6212436973630538,1
-0.7065987761398129,0.24989451142136587,0.4365266708912949,0.41051375876090834,0.22082554989682657,0.49150567051697625,0.5924922628684925,0
0.05663502487558025,0.4359741237719238,0.48824120498190615,0.705694545018506,0.050543494110472875,0.41152077808948834,0.6995471886495339,0
0.607663607914438,0.5495596002314642,0.6362573339110742,0.7358810674361272,0.13666341748874966,0.3938141029481263,0.5152884418016803,0
0.06283685848081433,0.46033016068036137,0.6225577026042343,0.7319295931991839,0.8323260624526372,0.3271313735322475,0.48764936828775995,0
-0.0564832043146406,0.5393659464817756,0.5499615209557397,0.9212150801697033,0.3456249451308663,0.47394963060996714,0.6351200312835943,2
-0.7668360572080107,0.9384911571252058,0.5375335110274155,0.9149994693344976,0.6521283650860141,0.5775424728391884,0.5477447212369818,0
0.04702294860290024,0.9948472111356588,0.5571609424465451,0.43381010972703127,0.5192745477231924,0.40826161494220775,0.44846327370660716,0
0.7742863206801546,0.5984958249259854,0.5944400769671968,0.8812297107646638,0.7038974264924948,0.440611508761979,0.5334704525251814,0
-0.17851690706229184,0.1308423270152408,0.6040347994127634,0.137647970155791,0.6970230298609593,0.5852766806696039,0.5341282388153928,2
0.19030305694766247,0.4226232217491688,0.6617680106166298,0.12834545629088923,0.6391639894500194,0.476187964058014,0.5284956194657953,3
0.019223575291393735,0.758670636736728,0.5777579151752488,0.3577415644607316,0.8706779647279365,0.3417871482552063,0.4967120472002332,2
-0.6458781848011216,0.391403063109392,0.46667778233851687,0.3929981483094851,0.09301692801254258,0.41378590137313287,0.614661213219043,0
0.002247037587249423,0.32077806386309116,0.42870532590593763,0.5992130759973802,0.7943928025273974,0.5741362007281301,0.4415658133388925,0
-0.13077271517898714,0.445173151744201,0.3138385337812822,0.545188759867289,0.18533311135206942,0.6874659905771532,0.5358070450580492,0
0.5393255680048908,0.9540621099661362,0.3852215750438899,0.6315459472480336,0.9267416422137734,0.5318701393732773,0.6571580465238475,0
-0.616271509417625,0.35347687026033836,0.3512665824069073,0.9879018373409045,0.26883963698010493,0.5352796426929047,0.6927229008206479,1
0.5805245352456887,0.5753685867226762,0.5380442433490723,0.7286351586988882,0.6159837281752242,0.6656080157457037,0.6957869889022907,3
-0.4428564890336867,0.10821039631955698,0.6735056419965504,0.9252336084048668,0.770270577212012,0.6035206080093601,0.6335566186255264,0
-0.08489359622897652,0.49901794954157375,0.4869042271825521,0.47446508482513894,0.14018540013454017,0.4291739331551448,0.5756547554591764,0
0.7152706838295017,0.050837503346109814,0.5281034532223009,0.8177256826230055,0.12479797849531804,0.5352928202638739,0.4129915109829354,0
-0.534563567813534,0.03465023572690307,0.3838659295117327,0.7135085520700261,0.4058855635043146,0.4530697197962562,0.3958930017999661,0
0.38035655961733095,0.8992991301273326,0.5202268209846195,0.3154611620773736,0.4834357951751441,0.48311396190728045,0.29903676613298474,3
-0.6216906089519317,0.9771399129284326,0.5920277691025115,0.02456247758364105,0.28822248405013295,0.6053825248770304,0.49218047090841466,0
0.714650723193146,0.08362536826656475,0.4398457222963573,0.21961108295709608,0.6516941034653982,0.4269888417806214,0.6352044021126417,3
0.1104912467848207,0.772262160270993,0.44918503041903385,0.10727278530246909,0.7041145459056016,0.4552738848608556,0.4725702131740482,0
-0.19700929481335616,0.32265477641213103,0.5073922432892424,0.3615796069324625,0.7452722628129844,0.3589584798184579,0.523956462073761,0
0.21762097986065376,0.5935911096151795,0.3984378254099834,0.48446265715109127,0.29353560555644476,0.31917427866579307,0.5584693761959367,0
0.006165470274374751,0.262617726931468,0.48497892850890134,0.20689168778699085,0.05709035256868755,0.25236885784532365,0.5201136815220282,0
-0.7104989619557168,0.07800095247935412,0.5443440823406459,0.3763193884990552,0.834099771333462,0.2437599602454047,0.5016737583333462,0
0.48049761670219593,0.04886110849851022,0.6496302302301287,0.8249196831716774,0.4993798885731019,0.23925328205492297,0.3718381045266063,3
-0.16767750181524244,0.43517106289979335,0.7052166424093291,0.09825111816065613,0.7529468543174803,0.3686174354022603,0.3076900423705048,0
-0.2842465256792823,0.5685827374838851,0.7599638535934641,0.26060028886032194,0.09466797198512067,0.4335851594857083,0.27267914501213913,0
0.6978889646906061,0.10078690814177327,0.825619598699745,0.1177883219923126,0.7082852241146479,0.49917931185785924,0.32173421864377744,0
-0.06584199566460769,0.9084247533397007,0.6470416120042927,0.16340086727002767,0.8658631865265218,0.4211327815305087,0.4108760614201056,0
-0.856538842094191,0.12384032048407456,0.642850242002998,0.27992256332056953,0.7096977447916746,0.3455633815554409,0.32206499152124135,0
0.17113215031085405,0.2572668973785448,0.6270187166284449,0.6991990422444399,0.10918123831600535,0.4187975043849588,0.26027741235676616,0
0.23237194482915402,0.43205151565440914,0.6776912211236283,0.4957577140750138,0.5322631056148902,0.31119994031450277,0.2268006251849381,0
-0.3285308486237257,0.8887200708524692,0.4747836579877356,0.1646788026185666,0.47917169886134325,0.3362840567425905,0.44597713016842666,0
0.013539801411037389,0.7146603941654431,0.5691365996226458,0.9059565546996602,0.7512784286042983,0.5321386366474179,0.4467103872839593,0
0.8343209230261178,0.26220241058397775,0.6714296067484908,0.024578302108937966,0.36702633275600405,0.5882548993051429,0.6116295147516899,0
-0.5578083054145345,0.14135718349892135,0.6291189340257375,0.8500666731435068,0.281177901176904,0.6865142063219789,0.6181045033209193,3
0.3767129940611005,0.7203804446921472,0.6439611424720592,0.7353276965219913,0.334844504351855,0.6649102846507116,0.6279740109252646,0
-0.40505778988650487,0.46235316839551477,0.6819440468433473,0.6771493525272909,0.33745803631817606,0.4912158568416808,0.5365234156913921,0
-0.24036329325565853,0.24226805211200797,0.7687202371762362,0.7512657555238738,0.14195819513767283,0.35923669920186,0.38895844256156,0
0.11159364525615911,0.6214859534887437,0.7569055882892421,0.8691211902917508,0.628373469387643,0.5172812200468604,0.42022793864603053,3
0.37673421859111245,0.4683744428603722,0.6091804813536992,0.3023411443546946,0.5418479167464171,0.6347483614791979,0.5769913884911759,2
0.24171393291173604,0.7174385988261299,0.6162401473560442,0.536474101673796,0.777014973096703,0.6418028625784813,0.5430599755174328,3
-0.043268684484722986,0.03327691853630976,0.5538524810020712,0.48413048088862887,0.42999697552848193,0.6669781140419555,0.451933294421079,3
0.026683233660630523,0.27432834018164487,0.6589374387011822,0.27521738151427744,0.20786758700478636,0.6271304692185014,0.3176869679189337,3
0.07151031406164965,0.8635502313396337,0.5192396637521877,0.5465776719224067,0.04669059049503177,0.7007344405922374,0.36713585286100026,0
-0.7121995974343939,0.4896277638567673,0.6475958683335404,0.46498768449091943,0.8505892077570876,0.5835333052114597,0.5171574722738825,1
0.18938205788901596,0.5682332703479304,0.678358822011561,0.9771629312748279,0.5430775628876399,0.48685306821464114,0.4865996210188489,0
0.12372190613519951,0.37990674331928653,0.6200109260642271,0.4601614650922433,0.4332996821127667,0.5462577853833581,0.6235728502093003,2
-0.13730856346446396,0.009079616305936788,0.7308259913006152,0.40951777701206826,0.6260185023464042,0.5507976391057857,0.5661170477679744,0
0.0654597974486868,0.7993984072261946,0.5517198146106023,0.9087847742487205,0.9741967324408987,0.4318698512287883,0.5710103463198246,2
0.2589180037318556,0.03508777524668116,0.5780042410792218,0.8820731695226811,0.12386131484373952,0.5359639376443877,0.6052343430737004,3
-0.3814818815415397,0.7690941408244447,0.5346559182593377,0.9078011834178195,0.14170629537148327,0.4215783794296436,0.6048281811263007,0
0.655354225885795,0.885976665393914,0.6077133215948011,0.9114361726792042,0.5040885461639797,0.3297719722069152,0.4720420823440748,1
-0.7311734689004439,0.3474803361603577,0.5681907134655926,0.5686372989542338,0.21594549951724162,0.3398375782455742,0.33565155574263766,0
0.3614942915770172,0.8716522375689989,0.6481779927705029,0.022563999231303478,0.6933419132479055,0.3324380713418785,0.2847527856244501,0
-0.002168906431942119,0.11256489853594143,0.7411537365027199,0.47576438382873987,0.4990704136969638,0.5019804265158596,0.352187592507763,2
0.36524530389841847,0.06117760130810457,0.7769201597602451,0.6207189224183374,0.6064140498163703,0.4608084813608918,0.26371779853831795,0
-0.2396964896989131,0.7615823182473486,0.7623588115141722,0.45430022569719763,0.906501287135496,0.5048649655121608,0.35177016994280236,0
0.13316272203192214,0.6709663510919072,0.7147073053266407,0.8372435429865704,0.34809005704765883,0.39727803991601074,0.4146840719613438,0
-0.6163401180929537,0.8477861178672677,0.7597547103520158,0.5682086305699356,0.3235982323609161,0.29761461310634824,0.35965444863847496,0
0.7062946064470704,0.263202480979311,0.7836137204998719,0.20478830024925565,0.5526904677151614,0.4902510076789852,0.46261419266822235,0
-0.6439403734693594,0.7642227777487354,0.6832972434886304,0.11771358548508415,0.5021112451477698,0.35486943664367354,0.47268585756502524,0
-0.11305713665056727,0.08288245596486155,0.6363992267342965,0.22011791057650953,0.4542452623489933,0.2593814663551633,0.34950437547536867,0
0.45440624083890213,0.3603221654051527,0.4865240998149869,0.16332791163037774,0.27692329490943346,0.41365036571841934,0.5396522443460354,0
-0.6157373896227535,0.1429530414046799,0.398107625567079,0.21307790038694707,0.0017289331272865027,0.34669756949068004,0.5912737444708287,0
0.7520399805710783,0.06020072922546005,0.34615351603773475,0.8730183795648747,0.3497975302042574,0.5114390183416064,0.5196233440627814,0
-0.3810572096824152,0.9394309978755998,0.5018679847196577,0.6384479438633995,0.029846536917155886,0.4264308835727785,0.6172807466683075,0
0.29195352571039923,0.18205391512870328,0.6141368763615229,0.4701844146710761,0.9658465850698372,0.3895125695805903,0.4678244076017948,0
-0.23687678730275863,0.8166349729998502,0.5238170196845164,0.8473422092759697,0.2744257159001241,0.3483707713643031,0.4703081692762078,0
0.03727526265167391,0.931028257019496,0.5572847087553727,0.5027236801089068,0.3726884062819694,0.28786329675177746,0.5937927709095863,0
-0.018454574342550822,0.28805576323863413,0.6622885550012554,0.16583508136985659,0.06044335705147519,0.261416253508338,0.6412409382936957,0
-0.17489338126801246,0.31047173942708584,0.6381118263938825,0.28626019598769337,0.07602679158315107,0.3930361677758384,0.5293958287122273,0
0.16972034153114246,0.22380829832331417,0.5202788346781135,0.9418169110734985,0.42866230536735583,0.5304926942853063,0.6445258601374353,0
0.04440558504663117,0.35197635966560104,0.3976943786241647,0.3016034772925701,0.012950506789834781,0.5630256476053503,0.6808666964254901,1
0.14211442583948475,0.5909402680730237,0.33905253719286665,0.3578467918552831,0.5733943368204489,0.657492905185357,0.5226627683946053,0
-0.6623568747723678,0.11872658744336095,0.2681389170591731,0.043153653249301316,0.10886042943037177,0.5557897596205067,0.5215820566388574,0
0.15207876717864122,0.18234982834769253,0.37233373015100857,0.47230110345194987,0.8142080218243354,0.438489549391553,0.3788666975997938,0
0.46380363510709677,0.24727738575741398,0.440471191741162,0.07022135013860775,0.35383929869807884,0.39742430730770534,0.42865935213500533,0
0.07327605932294945,0.464472375115188,0.5465695655479589,0.6368269251850679,0.6360166299915829,0.4664405152740577,0.5748847498931517,0
-0.4987214444274841,0.6057412576438475,0.5409435427055971,0.9780140846040993,0.8456676669371767,0.6081108200702436,0.5156177556233567,2
0.6345203579558956,0.7329607274831588,0.5399084942558423,0.15881257565948992,0.21372250722642328,0.4449288742547194,0.6478475738078899,1
-0.7939639243262525,0.759926203240866,0.5165124934719727,0.2925070641972719,0.3513851255654614,0.6098491615597761,0.7344038546737802,0
0.23242150504251635,0.8276014269344539,0.43958932198107314,0.048101344505622534,0.8629719243659195,0.5639667313035763,0.6757099028844836,0
0.6035211250902847,0.47040291638764786,0.5017181293588461,0.3981337868342414,0.11101540004855714,0.6662607698475849,0.7630563717473803,3
-0.842349046055125,0.1478711334198678,0.49384255474675093,0.6511343628386123,0.5499517901871518,0.4709866259113112,0.5804363059323933,0
0.2505415276863586,0.4551784629751592,0.4669978893399163,0.2183569528998036,0.033695531825433944,0.5632253919877654,0.6371640024962393,0
0.2360164951118945,0.5888964915234652,0.5346290871606526,0.9320407246259192,0.39624787407762563,0.5629290953066585,0.6863567695579068,2
0.3854765392568048,0.707747597789155,0.620478813080517,0.17367032231159307,0.02764943366253725,0.4112542342960956,0.5416823371065846,0
-0.5825146839624527,0.24439211913888848,0.5730089812425505,0.7587929886508114,0.08134020081021576,0.564802071447937,0.4028937031555416,0
-0.13180103630897755,0.48661984140878156,0.6811513331041661,0.887080870422463,0.4121675680417207,0.4245816643825039,0.3303499716020749,2
0.582287631900441,0.82844716721797,0.5700404283954249,0.6550007855970055,0.15503242758617242,0.3082278874422418,0.4713865387850159,0
-0.31480263101877515,0.06338514368312254,0.4460039617908314,0.8424646233448316,0.6569389691551989,0.28107847298255834,0.4467584169240666,2
0.32010988375332194,0.7437378732736815,0.3585630965743019,0.7184297096345313,0.3971374208607287,0.4644866004263666,0.3270187133882447,0
-0.01033005085252836,0.3216806683379738,0.27128433930933926,0.4324089017644732,0.9167541246818579,0.34018492723451854,0.5125987042851502,1
0.07801326211197446,0.8799963495503726,0.2705703786453178,0.44105425183877867,0.2117315405785023,0.4488710231862757,0.4391428558154883,0
